"flight_id";"flight_number";"departure_city";"arrival_city";"departure_time";"arrival_time";"price";"departure_airport";"arrival_airport";"airline_company";"checkin_start_time";"checkin_end_time";"status"
11299;"NS8383";"杭州";"深圳";"2025-12-01 22:45:00";"2025-12-02 01:15:00";500.0;"萧山国际机场";"宝安国际机场";"河北航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11300;"MU4764";"杭州";"深圳";"2025-12-01 22:45:00";"2025-12-02 01:15:00";550.0;"萧山国际机场";"宝安国际机场";"东方航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11301;"CZ4294";"杭州";"深圳";"2025-12-01 22:45:00";"2025-12-02 01:15:00";750.0;"萧山国际机场";"宝安国际机场";"南方航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11302;"3U2495";"杭州";"深圳";"2025-12-01 22:45:00";"2025-12-02 01:15:00";900.0;"萧山国际机场";"宝安国际机场";"四川航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11303;"G59383";"厦门";"重庆";"2025-12-01 22:45:00";"2025-12-02 01:55:00";900.0;"高崎国际机场";"江北国际机场";"华夏航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11304;"CZ4312";"厦门";"重庆";"2025-12-01 22:45:00";"2025-12-02 01:55:00";800.0;"高崎国际机场";"江北国际机场";"南方航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11305;"3U2513";"厦门";"重庆";"2025-12-01 22:45:00";"2025-12-02 01:55:00";650.0;"高崎国际机场";"江北国际机场";"四川航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11306;"HO7174";"厦门";"重庆";"2025-12-01 22:45:00";"2025-12-02 01:55:00";650.0;"高崎国际机场";"江北国际机场";"吉祥航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11307;"TV3105";"厦门";"郑州";"2025-12-01 22:45:00";"2025-12-02 03:10:00";900.0;"高崎国际机场";"新郑国际机场";"西藏航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11308;"ZH2603";"厦门";"郑州";"2025-12-01 22:45:00";"2025-12-02 03:10:00";800.0;"高崎国际机场";"新郑国际机场";"深圳航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11309;"CA4699";"厦门";"郑州";"2025-12-01 22:45:00";"2025-12-02 03:10:00";800.0;"高崎国际机场";"新郑国际机场";"中国国航";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11310;"G56505";"厦门";"郑州";"2025-12-01 22:45:00";"2025-12-02 03:10:00";650.0;"高崎国际机场";"新郑国际机场";"华夏航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11311;"G56551";"青岛";"广州";"2025-12-01 22:45:00";"2025-12-02 03:45:00";850.0;"青岛胶东国际机场";"白云国际机场";"华夏航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11312;"CA4745";"青岛";"广州";"2025-12-01 22:45:00";"2025-12-02 03:45:00";700.0;"青岛胶东国际机场";"白云国际机场";"中国国航";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11313;"TV3149";"青岛";"广州";"2025-12-01 22:45:00";"2025-12-02 03:45:00";850.0;"青岛胶东国际机场";"白云国际机场";"西藏航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11314;"ZH2653";"青岛";"广州";"2025-12-01 22:45:00";"2025-12-02 03:45:00";800.0;"青岛胶东国际机场";"白云国际机场";"深圳航空";"2025-12-01 20:35:00";"2025-12-01 22:35:00";"on Time"
11315;"G56341";"杭州";"郑州";"2025-12-01 22:50:00";"2025-12-02 00:45:00";850.0;"萧山国际机场";"新郑国际机场";"华夏航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11316;"EU7531";"杭州";"郑州";"2025-12-01 22:50:00";"2025-12-02 00:45:00";950.0;"萧山国际机场";"新郑国际机场";"成都航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11317;"CZ7023";"杭州";"郑州";"2025-12-01 22:50:00";"2025-12-02 00:45:00";800.0;"萧山国际机场";"新郑国际机场";"南方航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11318;"MF5730";"杭州";"郑州";"2025-12-01 22:50:00";"2025-12-02 00:45:00";800.0;"萧山国际机场";"新郑国际机场";"厦门航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11319;"TV2331";"杭州";"郑州";"2025-12-01 22:50:00";"2025-12-02 00:45:00";600.0;"萧山国际机场";"新郑国际机场";"西藏航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11320;"3U4693";"杭州";"郑州";"2025-12-01 22:50:00";"2025-12-02 00:45:00";900.0;"萧山国际机场";"新郑国际机场";"四川航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11321;"CZ4965";"重庆";"天津";"2025-12-01 22:50:00";"2025-12-02 01:25:00";750.0;"江北国际机场";"滨海国际机场";"南方航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11322;"MF5385";"重庆";"天津";"2025-12-01 22:50:00";"2025-12-02 01:25:00";600.0;"江北国际机场";"滨海国际机场";"厦门航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11323;"G58889";"重庆";"天津";"2025-12-01 22:50:00";"2025-12-02 01:25:00";800.0;"江北国际机场";"滨海国际机场";"华夏航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11324;"EU7229";"重庆";"天津";"2025-12-01 22:50:00";"2025-12-02 01:25:00";650.0;"江北国际机场";"滨海国际机场";"成都航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11325;"MF3956";"昆明";"杭州";"2025-12-01 22:50:00";"2025-12-02 01:30:00";750.0;"长水国际机场";"萧山国际机场";"厦门航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11326;"3U5318";"昆明";"杭州";"2025-12-01 22:50:00";"2025-12-02 01:30:00";750.0;"长水国际机场";"萧山国际机场";"四川航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11327;"CZ4150";"杭州";"西安";"2025-12-01 22:50:00";"2025-12-02 01:40:00";650.0;"萧山国际机场";"咸阳国际机场";"南方航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11328;"3U2351";"杭州";"西安";"2025-12-01 22:50:00";"2025-12-02 01:40:00";650.0;"萧山国际机场";"咸阳国际机场";"四川航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11329;"ZH9995";"广州";"青岛";"2025-12-01 22:50:00";"2025-12-02 02:00:00";600.0;"白云国际机场";"青岛胶东国际机场";"深圳航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11330;"SC9677";"广州";"青岛";"2025-12-01 22:50:00";"2025-12-02 02:00:00";550.0;"白云国际机场";"青岛胶东国际机场";"山东航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11331;"TV7231";"广州";"青岛";"2025-12-01 22:50:00";"2025-12-02 02:00:00";950.0;"白云国际机场";"青岛胶东国际机场";"西藏航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11334;"CA3795";"广州";"青岛";"2025-12-01 22:50:00";"2025-12-02 02:00:00";600.0;"白云国际机场";"青岛胶东国际机场";"中国国航";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11336;"KY9647";"广州";"青岛";"2025-12-01 22:50:00";"2025-12-02 02:00:00";750.0;"白云国际机场";"青岛胶东国际机场";"昆明航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11338;"CA4818";"厦门";"青岛";"2025-12-01 22:50:00";"2025-12-02 03:00:00";950.0;"高崎国际机场";"青岛胶东国际机场";"中国国航";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11339;"ZH2708";"厦门";"青岛";"2025-12-01 22:50:00";"2025-12-02 03:00:00";900.0;"高崎国际机场";"青岛胶东国际机场";"深圳航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11340;"TV3218";"厦门";"青岛";"2025-12-01 22:50:00";"2025-12-02 03:00:00";850.0;"高崎国际机场";"青岛胶东国际机场";"西藏航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11341;"SC4788";"厦门";"青岛";"2025-12-01 22:50:00";"2025-12-02 03:00:00";600.0;"高崎国际机场";"青岛胶东国际机场";"山东航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11342;"G56540";"厦门";"青岛";"2025-12-01 22:50:00";"2025-12-02 03:00:00";900.0;"高崎国际机场";"青岛胶东国际机场";"华夏航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11343;"MF2799";"重庆";"沈阳";"2025-12-01 22:50:00";"2025-12-02 03:25:00";700.0;"江北国际机场";"桃仙国际机场";"厦门航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11344;"3U4399";"重庆";"沈阳";"2025-12-01 22:50:00";"2025-12-02 03:25:00";850.0;"江北国际机场";"桃仙国际机场";"四川航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11345;"CA9013";"重庆";"沈阳";"2025-12-01 22:50:00";"2025-12-02 03:25:00";550.0;"江北国际机场";"桃仙国际机场";"中国国航";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11346;"MU4280";"重庆";"沈阳";"2025-12-01 22:50:00";"2025-12-02 03:25:00";550.0;"江北国际机场";"桃仙国际机场";"东方航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11347;"ZH2413";"重庆";"沈阳";"2025-12-01 22:50:00";"2025-12-02 03:25:00";600.0;"江北国际机场";"桃仙国际机场";"深圳航空";"2025-12-01 20:40:00";"2025-12-01 22:40:00";"on Time"
11348;"MF3020";"西安";"武汉";"2025-12-01 22:55:00";"2025-12-02 00:25:00";600.0;"咸阳国际机场";"天河国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11349;"GJ3201";"西安";"武汉";"2025-12-01 22:55:00";"2025-12-02 00:25:00";750.0;"咸阳国际机场";"天河国际机场";"长龙航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11350;"SC2111";"厦门";"杭州";"2025-12-01 22:55:00";"2025-12-02 00:30:00";400.0;"高崎国际机场";"萧山国际机场";"山东航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11351;"MU8395";"上海";"福州";"2025-12-01 22:55:00";"2025-12-02 00:30:00";950.0;"虹桥国际机场";"长乐国际机场";"东方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11352;"G58357";"厦门";"杭州";"2025-12-01 22:55:00";"2025-12-02 00:30:00";700.0;"高崎国际机场";"萧山国际机场";"华夏航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11353;"CZ9061";"昆明";"重庆";"2025-12-01 22:55:00";"2025-12-02 00:30:00";950.0;"长水国际机场";"江北国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11355;"TV3041";"厦门";"杭州";"2025-12-01 22:55:00";"2025-12-02 00:30:00";750.0;"高崎国际机场";"萧山国际机场";"西藏航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11356;"ZH2541";"厦门";"杭州";"2025-12-01 22:55:00";"2025-12-02 00:30:00";750.0;"高崎国际机场";"萧山国际机场";"深圳航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11357;"G56243";"昆明";"重庆";"2025-12-01 22:55:00";"2025-12-02 00:30:00";800.0;"长水国际机场";"江北国际机场";"华夏航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11358;"MF5485";"昆明";"重庆";"2025-12-01 22:55:00";"2025-12-02 00:30:00";500.0;"长水国际机场";"江北国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11359;"MF5457";"昆明";"深圳";"2025-12-01 22:55:00";"2025-12-02 00:45:00";500.0;"长水国际机场";"宝安国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11360;"CZ9035";"昆明";"深圳";"2025-12-01 22:55:00";"2025-12-02 00:45:00";950.0;"长水国际机场";"宝安国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11361;"MU8393";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:45:00";600.0;"虹桥国际机场";"高崎国际机场";"东方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11363;"GJ3277";"杭州";"青岛";"2025-12-01 22:55:00";"2025-12-02 00:50:00";900.0;"萧山国际机场";"青岛胶东国际机场";"长龙航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11364;"MF3937";"杭州";"青岛";"2025-12-01 22:55:00";"2025-12-02 00:50:00";850.0;"萧山国际机场";"青岛胶东国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11366;"HO5610";"杭州";"青岛";"2025-12-01 22:55:00";"2025-12-02 00:50:00";600.0;"萧山国际机场";"青岛胶东国际机场";"吉祥航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11369;"CZ3420";"昆明";"广州";"2025-12-01 22:55:00";"2025-12-02 00:55:00";950.0;"长水国际机场";"白云国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11370;"MF4257";"昆明";"广州";"2025-12-01 22:55:00";"2025-12-02 00:55:00";600.0;"长水国际机场";"白云国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11371;"CA3227";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:55:00";750.0;"虹桥国际机场";"高崎国际机场";"中国国航";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11372;"CZ066";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:55:00";550.0;"虹桥国际机场";"高崎国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11373;"MF7315";"广州";"重庆";"2025-12-01 22:55:00";"2025-12-02 00:55:00";850.0;"白云国际机场";"江北国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11374;"3U1162";"昆明";"广州";"2025-12-01 22:55:00";"2025-12-02 00:55:00";500.0;"长水国际机场";"白云国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11375;"MF7646";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:55:00";600.0;"虹桥国际机场";"高崎国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11376;"ZH5057";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:55:00";950.0;"虹桥国际机场";"高崎国际机场";"深圳航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11377;"3U4451";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:55:00";950.0;"虹桥国际机场";"高崎国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11378;"MU3656";"上海";"厦门";"2025-12-01 22:55:00";"2025-12-02 00:55:00";850.0;"虹桥国际机场";"高崎国际机场";"东方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11379;"KY9613";"深圳";"合肥";"2025-12-01 22:55:00";"2025-12-02 01:00:00";800.0;"宝安国际机场";"新桥国际机场";"昆明航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11380;"CA7969";"深圳";"合肥";"2025-12-01 22:55:00";"2025-12-02 01:00:00";700.0;"宝安国际机场";"新桥国际机场";"中国国航";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11381;"HO5300";"深圳";"合肥";"2025-12-01 22:55:00";"2025-12-02 01:00:00";950.0;"宝安国际机场";"新桥国际机场";"吉祥航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11382;"SC9643";"深圳";"合肥";"2025-12-01 22:55:00";"2025-12-02 01:00:00";900.0;"宝安国际机场";"新桥国际机场";"山东航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11383;"TV6799";"深圳";"合肥";"2025-12-01 22:55:00";"2025-12-02 01:00:00";600.0;"宝安国际机场";"新桥国际机场";"西藏航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11384;"CZ218";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";600.0;"白云国际机场";"虹桥国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11385;"CA3280";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";700.0;"白云国际机场";"虹桥国际机场";"中国国航";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11386;"ZH5209";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";950.0;"白云国际机场";"虹桥国际机场";"深圳航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11387;"MU3808";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";850.0;"白云国际机场";"虹桥国际机场";"东方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11388;"MF7635";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";600.0;"白云国际机场";"虹桥国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11389;"HO1854";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";700.0;"白云国际机场";"虹桥国际机场";"吉祥航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11390;"3U4572";"广州";"上海";"2025-12-01 22:55:00";"2025-12-02 01:05:00";600.0;"白云国际机场";"虹桥国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11391;"ZH5196";"深圳";"南京";"2025-12-01 22:55:00";"2025-12-02 01:05:00";550.0;"宝安国际机场";"禄口国际机场";"深圳航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11393;"MU3795";"深圳";"南京";"2025-12-01 22:55:00";"2025-12-02 01:05:00";800.0;"宝安国际机场";"禄口国际机场";"东方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11395;"MF7846";"深圳";"南京";"2025-12-01 22:55:00";"2025-12-02 01:05:00";800.0;"宝安国际机场";"禄口国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11397;"CZ205";"深圳";"南京";"2025-12-01 22:55:00";"2025-12-02 01:05:00";600.0;"宝安国际机场";"禄口国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11399;"3U4566";"深圳";"南京";"2025-12-01 22:55:00";"2025-12-02 01:05:00";750.0;"宝安国际机场";"禄口国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11401;"MF4364";"上海";"广州";"2025-12-01 22:55:00";"2025-12-02 01:35:00";650.0;"浦东国际机场";"白云国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11403;"HO7418";"上海";"广州";"2025-12-01 22:55:00";"2025-12-02 01:35:00";700.0;"浦东国际机场";"白云国际机场";"吉祥航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11405;"3U1259";"上海";"广州";"2025-12-01 22:55:00";"2025-12-02 01:35:00";550.0;"浦东国际机场";"白云国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11407;"HU5061";"沈阳";"郑州";"2025-12-01 22:55:00";"2025-12-02 01:40:00";850.0;"桃仙国际机场";"新郑国际机场";"海航｜海南航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11408;"ZH4301";"成都";"天津";"2025-12-01 22:55:00";"2025-12-02 01:40:00";700.0;"双流国际机场";"滨海国际机场";"深圳航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11409;"TV7409";"成都";"天津";"2025-12-01 22:55:00";"2025-12-02 01:40:00";650.0;"双流国际机场";"滨海国际机场";"西藏航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11410;"CZ9192";"北京";"成都";"2025-12-01 22:55:00";"2025-12-02 02:00:00";800.0;"首都国际机场";"双流国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11411;"MF5616";"北京";"成都";"2025-12-01 22:55:00";"2025-12-02 02:00:00";700.0;"首都国际机场";"双流国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11412;"3U8890";"北京";"成都";"2025-12-01 22:55:00";"2025-12-02 02:00:00";850.0;"首都国际机场";"双流国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11413;"MF8775";"沈阳";"福州";"2025-12-01 22:55:00";"2025-12-02 02:20:00";650.0;"桃仙国际机场";"长乐国际机场";"厦门航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11414;"CZ4534";"沈阳";"福州";"2025-12-01 22:55:00";"2025-12-02 02:20:00";750.0;"桃仙国际机场";"长乐国际机场";"南方航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11415;"GJ3987";"沈阳";"福州";"2025-12-01 22:55:00";"2025-12-02 02:20:00";550.0;"桃仙国际机场";"长乐国际机场";"长龙航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11416;"G59677";"沈阳";"福州";"2025-12-01 22:55:00";"2025-12-02 02:20:00";950.0;"桃仙国际机场";"长乐国际机场";"华夏航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11417;"3U2737";"沈阳";"福州";"2025-12-01 22:55:00";"2025-12-02 02:20:00";550.0;"桃仙国际机场";"长乐国际机场";"四川航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
11418;"NS8775";"沈阳";"福州";"2025-12-01 22:55:00";"2025-12-02 02:20:00";800.0;"桃仙国际机场";"长乐国际机场";"河北航空";"2025-12-01 20:45:00";"2025-12-01 22:45:00";"on Time"
